model_name,prompt_idx,prompt_type,layer_idx,head_idx,sketch_dim,theta_elim,elimination_rate,resurrection_rate,false_elimination_rate,top8_overlap,top16_overlap,top32_overlap,rank_correlation,eliminated_count,false_eliminated_count,total_tokens,survivor_count,relevant_count
gpt2,3,long,9,9,16,0.1,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.15,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.2,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.25,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.3,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.35,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.4,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.45,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.5,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.55,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.6,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.65,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.7,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.75,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.8,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.85,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.9,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,9,16,0.95,0.8904109589041096,0.1095890410958904,0.8125,0.25,0.5,0.6875,0.9004752585965893,65,26,73,8,32
gpt2,3,long,9,10,16,0.05,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.1,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.15,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.2,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.25,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.3,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.35,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.4,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.45,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.5,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.55,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.6,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.65,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.7,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.75,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.8,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.85,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.9,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,10,16,0.95,0.8082191780821918,0.1917808219178082,0.6875,0.375,0.5,0.625,0.8759416391510325,59,22,73,14,32
gpt2,3,long,9,11,16,0.05,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.1,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.15,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.2,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.25,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.3,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.35,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.4,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.45,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.5,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.55,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.6,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.65,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.7,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.75,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.8,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.85,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.9,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,11,16,0.95,0.0136986301369863,0.9863013698630136,0.0,0.75,0.6875,0.84375,0.9666336730915988,1,0,73,72,32
gpt2,3,long,9,0,32,0.05,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.1,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.15,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.2,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.25,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.3,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.35,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.4,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.45,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.5,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.55,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.6,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.65,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.7,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.75,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.8,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.85,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.9,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,0,32,0.95,0.0410958904109589,0.958904109589041,0.0,0.625,0.8125,0.78125,0.9575365133095074,3,0,73,70,32
gpt2,3,long,9,1,32,0.05,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.1,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.15,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.2,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.25,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.3,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.35,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.4,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.45,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.5,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.55,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.6,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.65,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.7,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.75,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.8,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.85,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.9,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,1,32,0.95,0.821917808219178,0.1780821917808219,0.625,0.5,0.75,0.78125,0.9304339284769814,60,20,73,13,32
gpt2,3,long,9,2,32,0.05,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.1,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.15,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.2,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.25,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.3,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.35,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.4,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.45,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.5,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.55,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.6,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.65,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.7,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.75,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.8,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.85,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.9,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,2,32,0.95,0.0410958904109589,0.958904109589041,0.0,0.625,0.5,0.78125,0.9401355507030654,3,0,73,70,32
gpt2,3,long,9,3,32,0.05,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.1,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.15,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.2,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.25,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.3,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.35,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.4,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.45,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.5,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.55,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.6,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.65,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.7,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.75,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.8,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.85,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.9,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,3,32,0.95,0.9863013698630136,0.0136986301369863,0.96875,0.625,0.6875,0.84375,0.9442005606389168,72,31,73,1,32
gpt2,3,long,9,4,32,0.05,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.1,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.15,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.2,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.25,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.3,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.35,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.4,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.45,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.5,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.55,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.6,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.65,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.7,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.75,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.8,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.85,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.9,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,4,32,0.95,0.273972602739726,0.726027397260274,0.0,0.875,0.8125,0.78125,0.9587832171002425,20,0,73,53,32
gpt2,3,long,9,5,32,0.05,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.1,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.15,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.2,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.25,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.3,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.35,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.4,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.45,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.5,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.55,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.6,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.65,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.7,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.75,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.8,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.85,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.9,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,5,32,0.95,0.9863013698630136,0.0136986301369863,0.96875,0.5,0.625,0.71875,0.9213292129143401,72,31,73,1,32
gpt2,3,long,9,6,32,0.05,0.8082191780821918,0.1917808219178082,0.59375,0.0,0.5,0.625,0.8617821064005017,59,19,73,14,32
gpt2,3,long,9,6,32,0.1,0.8082191780821918,0.1917808219178082,0.59375,0.0,0.5,0.625,0.8617821064005017,59,19,73,14,32
gpt2,3,long,9,6,32,0.15,0.8082191780821918,0.1917808219178082,0.59375,0.0,0.5,0.625,0.8617821064005017,59,19,73,14,32
gpt2,3,long,9,6,32,0.2,0.8082191780821918,0.1917808219178082,0.59375,0.0,0.5,0.625,0.8617821064005017,59,19,73,14,32
gpt2,3,long,9,6,32,0.25,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.3,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.35,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.4,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.45,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.5,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.55,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.6,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.65,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.7,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.75,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.8,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.85,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.9,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
gpt2,3,long,9,6,32,0.95,0.821917808219178,0.1780821917808219,0.625,0.0,0.5,0.625,0.8617821064005017,60,20,73,13,32
