model_name,prompt_idx,prompt_type,prompt_length,layer_idx,head_idx,sketch_dim,theta,topk_overlap,rank_correlation,false_elimination_rate,elimination_rate,num_tokens
gpt2,2,short,15,3,4,8,0.7,0.75,0.9274193548387096,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,8,0.7,0.5,0.8701612903225806,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,8,0.7,0.75,0.8806451612903226,0.25,0.3333333333333333,15
gpt2,2,short,15,3,7,8,0.7,0.75,0.9217741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,8,0.7,0.75,0.9451612903225807,0.125,0.4,15
gpt2,2,short,15,3,9,8,0.7,0.625,0.7943548387096774,0.125,0.26666666666666666,15
gpt2,2,short,15,3,10,8,0.7,0.5,0.8282258064516129,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,8,0.7,0.625,0.8161290322580645,0.75,0.8,15
gpt2,2,short,15,3,0,8,0.9,0.875,0.9693548387096774,0.5,0.7333333333333333,15
gpt2,2,short,15,3,1,8,0.9,0.625,0.9185483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,2,8,0.9,0.5,0.7564516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,8,0.9,0.625,0.9040322580645161,0.25,0.3333333333333333,15
gpt2,2,short,15,3,4,8,0.9,0.75,0.9274193548387096,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,8,0.9,0.5,0.8701612903225806,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,8,0.9,0.75,0.8806451612903226,0.25,0.3333333333333333,15
gpt2,2,short,15,3,7,8,0.9,0.75,0.9217741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,8,0.9,0.75,0.9451612903225807,0.125,0.4,15
gpt2,2,short,15,3,9,8,0.9,0.625,0.7943548387096774,0.125,0.26666666666666666,15
gpt2,2,short,15,3,10,8,0.9,0.5,0.8282258064516129,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,8,0.9,0.625,0.8161290322580645,0.75,0.8,15
gpt2,2,short,15,3,0,16,0.1,0.75,0.85,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,16,0.1,0.75,0.9024193548387097,0.75,0.8,15
gpt2,2,short,15,3,2,16,0.1,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,16,0.1,1.0,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,16,0.1,0.5,0.8338709677419355,0.75,0.8666666666666667,15
gpt2,2,short,15,3,5,16,0.1,0.875,0.9701612903225807,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,16,0.1,0.375,0.6717741935483871,0.125,0.06666666666666667,15
gpt2,2,short,15,3,7,16,0.1,0.75,0.9185483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,16,0.1,0.75,0.9282258064516129,0.0,0.0,15
gpt2,2,short,15,3,9,16,0.1,0.875,0.9209677419354839,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,16,0.1,0.875,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,16,0.1,0.75,0.9201612903225806,0.25,0.4666666666666667,15
gpt2,2,short,15,3,0,16,0.3,0.75,0.85,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,16,0.3,0.75,0.9024193548387097,0.75,0.8,15
gpt2,2,short,15,3,2,16,0.3,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,16,0.3,1.0,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,16,0.3,0.5,0.8338709677419355,0.75,0.8666666666666667,15
gpt2,2,short,15,3,5,16,0.3,0.875,0.9701612903225807,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,16,0.3,0.375,0.6717741935483871,0.125,0.06666666666666667,15
gpt2,2,short,15,3,7,16,0.3,0.75,0.9185483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,16,0.3,0.75,0.9282258064516129,0.0,0.0,15
gpt2,2,short,15,3,9,16,0.3,0.875,0.9209677419354839,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,16,0.3,0.875,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,16,0.3,0.75,0.9201612903225806,0.25,0.4666666666666667,15
gpt2,2,short,15,3,0,16,0.5,0.75,0.85,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,16,0.5,0.75,0.9024193548387097,0.75,0.8,15
gpt2,2,short,15,3,2,16,0.5,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,16,0.5,1.0,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,16,0.5,0.5,0.8338709677419355,0.75,0.8666666666666667,15
gpt2,2,short,15,3,5,16,0.5,0.875,0.9701612903225807,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,16,0.5,0.375,0.6717741935483871,0.125,0.06666666666666667,15
gpt2,2,short,15,3,7,16,0.5,0.75,0.9185483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,16,0.5,0.75,0.9282258064516129,0.0,0.0,15
gpt2,2,short,15,3,9,16,0.5,0.875,0.9209677419354839,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,16,0.5,0.875,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,16,0.5,0.75,0.9201612903225806,0.25,0.4666666666666667,15
gpt2,2,short,15,3,0,16,0.7,0.75,0.85,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,16,0.7,0.75,0.9024193548387097,0.75,0.8,15
gpt2,2,short,15,3,2,16,0.7,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,16,0.7,1.0,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,16,0.7,0.5,0.8338709677419355,0.75,0.8666666666666667,15
gpt2,2,short,15,3,5,16,0.7,0.875,0.9701612903225807,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,16,0.7,0.375,0.6717741935483871,0.125,0.06666666666666667,15
gpt2,2,short,15,3,7,16,0.7,0.75,0.9185483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,16,0.7,0.75,0.9282258064516129,0.0,0.0,15
gpt2,2,short,15,3,9,16,0.7,0.875,0.9209677419354839,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,16,0.7,0.875,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,16,0.7,0.75,0.9201612903225806,0.25,0.4666666666666667,15
gpt2,2,short,15,3,0,16,0.9,0.75,0.85,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,16,0.9,0.75,0.9024193548387097,0.75,0.8,15
gpt2,2,short,15,3,2,16,0.9,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,16,0.9,1.0,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,16,0.9,0.5,0.8338709677419355,0.75,0.8666666666666667,15
gpt2,2,short,15,3,5,16,0.9,0.875,0.9701612903225807,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,16,0.9,0.375,0.6717741935483871,0.125,0.06666666666666667,15
gpt2,2,short,15,3,7,16,0.9,0.75,0.9185483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,16,0.9,0.75,0.9282258064516129,0.0,0.0,15
gpt2,2,short,15,3,9,16,0.9,0.875,0.9209677419354839,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,16,0.9,0.875,0.9459677419354838,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,16,0.9,0.75,0.9201612903225806,0.25,0.4666666666666667,15
gpt2,2,short,15,3,0,32,0.1,0.625,0.9080645161290323,0.875,0.9333333333333333,15
gpt2,2,short,15,3,1,32,0.1,0.875,0.9685483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,2,32,0.1,0.5,0.8701612903225806,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,32,0.1,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,3,4,32,0.1,1.0,0.9661290322580646,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,32,0.1,0.75,0.8943548387096775,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,32,0.1,0.75,0.9185483870967742,0.375,0.6,15
gpt2,2,short,15,3,7,32,0.1,0.75,0.9290322580645162,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,32,0.1,0.75,0.9661290322580646,0.5,0.7333333333333333,15
gpt2,2,short,15,3,9,32,0.1,0.75,0.917741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,3,10,32,0.1,0.875,0.9814516129032258,0.75,0.8666666666666667,15
gpt2,2,short,15,3,11,32,0.1,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,0,32,0.3,0.625,0.9080645161290323,0.875,0.9333333333333333,15
gpt2,2,short,15,3,1,32,0.3,0.875,0.9685483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,2,32,0.3,0.5,0.8701612903225806,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,32,0.3,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,3,4,32,0.3,1.0,0.9661290322580646,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,32,0.3,0.75,0.8943548387096775,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,32,0.3,0.75,0.9185483870967742,0.375,0.6,15
gpt2,2,short,15,3,7,32,0.3,0.75,0.9290322580645162,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,32,0.3,0.75,0.9661290322580646,0.5,0.7333333333333333,15
gpt2,2,short,15,3,9,32,0.3,0.75,0.917741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,3,10,32,0.3,0.875,0.9814516129032258,0.75,0.8666666666666667,15
gpt2,2,short,15,3,11,32,0.3,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,0,32,0.5,0.625,0.9080645161290323,0.875,0.9333333333333333,15
gpt2,2,short,15,3,1,32,0.5,0.875,0.9685483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,2,32,0.5,0.5,0.8701612903225806,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,32,0.5,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,3,4,32,0.5,1.0,0.9661290322580646,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,32,0.5,0.75,0.8943548387096775,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,32,0.5,0.75,0.9185483870967742,0.375,0.6,15
gpt2,2,short,15,3,7,32,0.5,0.75,0.9290322580645162,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,32,0.5,0.75,0.9661290322580646,0.5,0.7333333333333333,15
gpt2,2,short,15,3,9,32,0.5,0.75,0.917741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,3,10,32,0.5,0.875,0.9814516129032258,0.75,0.8666666666666667,15
gpt2,2,short,15,3,11,32,0.5,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,0,32,0.7,0.625,0.9080645161290323,0.875,0.9333333333333333,15
gpt2,2,short,15,3,1,32,0.7,0.875,0.9685483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,2,32,0.7,0.5,0.8701612903225806,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,32,0.7,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,3,4,32,0.7,1.0,0.9661290322580646,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,32,0.7,0.75,0.8943548387096775,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,32,0.7,0.75,0.9185483870967742,0.375,0.6,15
gpt2,2,short,15,3,7,32,0.7,0.75,0.9290322580645162,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,32,0.7,0.75,0.9661290322580646,0.5,0.7333333333333333,15
gpt2,2,short,15,3,9,32,0.7,0.75,0.917741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,3,10,32,0.7,0.875,0.9814516129032258,0.75,0.8666666666666667,15
gpt2,2,short,15,3,11,32,0.7,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,0,32,0.9,0.625,0.9080645161290323,0.875,0.9333333333333333,15
gpt2,2,short,15,3,1,32,0.9,0.875,0.9685483870967742,0.875,0.9333333333333333,15
gpt2,2,short,15,3,2,32,0.9,0.5,0.8701612903225806,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,32,0.9,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,3,4,32,0.9,1.0,0.9661290322580646,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,32,0.9,0.75,0.8943548387096775,0.875,0.9333333333333333,15
gpt2,2,short,15,3,6,32,0.9,0.75,0.9185483870967742,0.375,0.6,15
gpt2,2,short,15,3,7,32,0.9,0.75,0.9290322580645162,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,32,0.9,0.75,0.9661290322580646,0.5,0.7333333333333333,15
gpt2,2,short,15,3,9,32,0.9,0.75,0.917741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,3,10,32,0.9,0.875,0.9814516129032258,0.75,0.8666666666666667,15
gpt2,2,short,15,3,11,32,0.9,0.875,0.9653225806451613,0.875,0.9333333333333333,15
gpt2,2,short,15,3,0,64,0.1,1.0,0.9774193548387097,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,64,0.1,0.875,0.9806451612903225,0.5,0.7333333333333333,15
gpt2,2,short,15,3,2,64,0.1,0.75,0.9564516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,64,0.1,0.875,0.9588709677419355,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,64,0.1,0.875,0.989516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,64,0.1,0.75,0.9588709677419355,0.25,0.4666666666666667,15
gpt2,2,short,15,3,6,64,0.1,0.75,0.9241935483870968,0.25,0.4,15
gpt2,2,short,15,3,7,64,0.1,0.875,0.9491935483870968,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,64,0.1,0.875,0.9862903225806452,0.75,0.8666666666666667,15
gpt2,2,short,15,3,9,64,0.1,0.875,0.9870967741935484,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,64,0.1,0.875,0.9725806451612903,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,64,0.1,0.75,0.9185483870967742,0.125,0.26666666666666666,15
gpt2,2,short,15,3,0,64,0.3,1.0,0.9774193548387097,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,64,0.3,0.875,0.9806451612903225,0.5,0.7333333333333333,15
gpt2,2,short,15,3,2,64,0.3,0.75,0.9564516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,64,0.3,0.875,0.9588709677419355,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,64,0.3,0.875,0.989516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,64,0.3,0.75,0.9588709677419355,0.25,0.4666666666666667,15
gpt2,2,short,15,3,6,64,0.3,0.75,0.9241935483870968,0.25,0.4,15
gpt2,2,short,15,3,7,64,0.3,0.875,0.9491935483870968,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,64,0.3,0.875,0.9862903225806452,0.75,0.8666666666666667,15
gpt2,2,short,15,3,9,64,0.3,0.875,0.9870967741935484,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,64,0.3,0.875,0.9725806451612903,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,64,0.3,0.75,0.9185483870967742,0.125,0.26666666666666666,15
gpt2,2,short,15,3,0,64,0.5,1.0,0.9774193548387097,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,64,0.5,0.875,0.9806451612903225,0.5,0.7333333333333333,15
gpt2,2,short,15,3,2,64,0.5,0.75,0.9564516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,64,0.5,0.875,0.9588709677419355,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,64,0.5,0.875,0.989516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,64,0.5,0.75,0.9588709677419355,0.25,0.4666666666666667,15
gpt2,2,short,15,3,6,64,0.5,0.75,0.9241935483870968,0.25,0.4,15
gpt2,2,short,15,3,7,64,0.5,0.875,0.9491935483870968,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,64,0.5,0.875,0.9862903225806452,0.75,0.8666666666666667,15
gpt2,2,short,15,3,9,64,0.5,0.875,0.9870967741935484,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,64,0.5,0.875,0.9725806451612903,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,64,0.5,0.75,0.9185483870967742,0.125,0.26666666666666666,15
gpt2,2,short,15,3,0,64,0.7,1.0,0.9774193548387097,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,64,0.7,0.875,0.9806451612903225,0.5,0.7333333333333333,15
gpt2,2,short,15,3,2,64,0.7,0.75,0.9564516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,64,0.7,0.875,0.9588709677419355,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,64,0.7,0.875,0.989516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,64,0.7,0.75,0.9588709677419355,0.25,0.4666666666666667,15
gpt2,2,short,15,3,6,64,0.7,0.75,0.9241935483870968,0.25,0.4,15
gpt2,2,short,15,3,7,64,0.7,0.875,0.9491935483870968,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,64,0.7,0.875,0.9862903225806452,0.75,0.8666666666666667,15
gpt2,2,short,15,3,9,64,0.7,0.875,0.9870967741935484,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,64,0.7,0.875,0.9725806451612903,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,64,0.7,0.75,0.9185483870967742,0.125,0.26666666666666666,15
gpt2,2,short,15,3,0,64,0.9,1.0,0.9774193548387097,0.75,0.8666666666666667,15
gpt2,2,short,15,3,1,64,0.9,0.875,0.9806451612903225,0.5,0.7333333333333333,15
gpt2,2,short,15,3,2,64,0.9,0.75,0.9564516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,3,64,0.9,0.875,0.9588709677419355,0.875,0.9333333333333333,15
gpt2,2,short,15,3,4,64,0.9,0.875,0.989516129032258,0.875,0.9333333333333333,15
gpt2,2,short,15,3,5,64,0.9,0.75,0.9588709677419355,0.25,0.4666666666666667,15
gpt2,2,short,15,3,6,64,0.9,0.75,0.9241935483870968,0.25,0.4,15
gpt2,2,short,15,3,7,64,0.9,0.875,0.9491935483870968,0.875,0.9333333333333333,15
gpt2,2,short,15,3,8,64,0.9,0.875,0.9862903225806452,0.75,0.8666666666666667,15
gpt2,2,short,15,3,9,64,0.9,0.875,0.9870967741935484,0.75,0.8666666666666667,15
gpt2,2,short,15,3,10,64,0.9,0.875,0.9725806451612903,0.875,0.9333333333333333,15
gpt2,2,short,15,3,11,64,0.9,0.75,0.9185483870967742,0.125,0.26666666666666666,15
gpt2,2,short,15,6,0,8,0.1,0.625,0.942741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,6,1,8,0.1,0.875,0.9467741935483871,0.25,0.5333333333333333,15
gpt2,2,short,15,6,2,8,0.1,0.75,0.8225806451612904,0.125,0.13333333333333333,15
gpt2,2,short,15,6,3,8,0.1,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,6,4,8,0.1,0.75,0.9338709677419355,0.0,0.2,15
gpt2,2,short,15,6,5,8,0.1,0.5,0.8516129032258064,0.625,0.7333333333333333,15
gpt2,2,short,15,6,6,8,0.1,0.75,0.9129032258064517,0.75,0.8666666666666667,15
gpt2,2,short,15,6,7,8,0.1,0.625,0.7677419354838709,0.75,0.7333333333333333,15
gpt2,2,short,15,6,8,8,0.1,0.5,0.8435483870967742,0.0,0.0,15
gpt2,2,short,15,6,9,8,0.1,0.625,0.8604838709677419,0.0,0.06666666666666667,15
gpt2,2,short,15,6,10,8,0.1,0.875,0.9516129032258065,0.0,0.06666666666666667,15
gpt2,2,short,15,6,11,8,0.1,0.75,0.9290322580645162,0.625,0.7333333333333333,15
gpt2,2,short,15,6,0,8,0.3,0.625,0.942741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,6,1,8,0.3,0.875,0.9467741935483871,0.25,0.5333333333333333,15
gpt2,2,short,15,6,2,8,0.3,0.75,0.8225806451612904,0.125,0.13333333333333333,15
gpt2,2,short,15,6,3,8,0.3,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,6,4,8,0.3,0.75,0.9338709677419355,0.0,0.2,15
gpt2,2,short,15,6,5,8,0.3,0.5,0.8516129032258064,0.625,0.7333333333333333,15
gpt2,2,short,15,6,6,8,0.3,0.75,0.9129032258064517,0.75,0.8666666666666667,15
gpt2,2,short,15,6,7,8,0.3,0.625,0.7677419354838709,0.75,0.7333333333333333,15
gpt2,2,short,15,6,8,8,0.3,0.5,0.8435483870967742,0.0,0.0,15
gpt2,2,short,15,6,9,8,0.3,0.625,0.8604838709677419,0.0,0.06666666666666667,15
gpt2,2,short,15,6,10,8,0.3,0.875,0.9516129032258065,0.0,0.06666666666666667,15
gpt2,2,short,15,6,11,8,0.3,0.75,0.9290322580645162,0.625,0.7333333333333333,15
gpt2,2,short,15,6,0,8,0.5,0.625,0.942741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,6,1,8,0.5,0.875,0.9467741935483871,0.25,0.5333333333333333,15
gpt2,2,short,15,6,2,8,0.5,0.75,0.8225806451612904,0.125,0.13333333333333333,15
gpt2,2,short,15,6,3,8,0.5,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,6,4,8,0.5,0.75,0.9338709677419355,0.0,0.2,15
gpt2,2,short,15,6,5,8,0.5,0.5,0.8516129032258064,0.625,0.7333333333333333,15
gpt2,2,short,15,6,6,8,0.5,0.75,0.9129032258064517,0.75,0.8666666666666667,15
gpt2,2,short,15,6,7,8,0.5,0.625,0.7677419354838709,0.75,0.7333333333333333,15
gpt2,2,short,15,6,8,8,0.5,0.5,0.8435483870967742,0.0,0.0,15
gpt2,2,short,15,6,9,8,0.5,0.625,0.8604838709677419,0.0,0.06666666666666667,15
gpt2,2,short,15,6,10,8,0.5,0.875,0.9516129032258065,0.0,0.06666666666666667,15
gpt2,2,short,15,6,11,8,0.5,0.75,0.9290322580645162,0.625,0.7333333333333333,15
gpt2,2,short,15,6,0,8,0.7,0.625,0.942741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,6,1,8,0.7,0.875,0.9467741935483871,0.25,0.5333333333333333,15
gpt2,2,short,15,6,2,8,0.7,0.75,0.8225806451612904,0.125,0.13333333333333333,15
gpt2,2,short,15,6,3,8,0.7,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,6,4,8,0.7,0.75,0.9338709677419355,0.0,0.2,15
gpt2,2,short,15,6,5,8,0.7,0.5,0.8516129032258064,0.625,0.7333333333333333,15
gpt2,2,short,15,6,6,8,0.7,0.75,0.9129032258064517,0.75,0.8666666666666667,15
gpt2,2,short,15,6,7,8,0.7,0.625,0.7677419354838709,0.75,0.7333333333333333,15
gpt2,2,short,15,6,8,8,0.7,0.5,0.8435483870967742,0.0,0.0,15
gpt2,2,short,15,6,9,8,0.7,0.625,0.8604838709677419,0.0,0.06666666666666667,15
gpt2,2,short,15,6,10,8,0.7,0.875,0.9516129032258065,0.0,0.06666666666666667,15
gpt2,2,short,15,6,11,8,0.7,0.75,0.9290322580645162,0.625,0.7333333333333333,15
gpt2,2,short,15,6,0,8,0.9,0.625,0.942741935483871,0.875,0.9333333333333333,15
gpt2,2,short,15,6,1,8,0.9,0.875,0.9467741935483871,0.25,0.5333333333333333,15
gpt2,2,short,15,6,2,8,0.9,0.75,0.8225806451612904,0.125,0.13333333333333333,15
gpt2,2,short,15,6,3,8,0.9,0.75,0.9524193548387097,0.375,0.6666666666666666,15
gpt2,2,short,15,6,4,8,0.9,0.75,0.9338709677419355,0.0,0.2,15
gpt2,2,short,15,6,5,8,0.9,0.5,0.8516129032258064,0.625,0.7333333333333333,15
gpt2,2,short,15,6,6,8,0.9,0.75,0.9129032258064517,0.75,0.8666666666666667,15
gpt2,2,short,15,6,7,8,0.9,0.625,0.7677419354838709,0.75,0.7333333333333333,15
gpt2,2,short,15,6,8,8,0.9,0.5,0.8435483870967742,0.0,0.0,15
gpt2,2,short,15,6,9,8,0.9,0.625,0.8604838709677419,0.0,0.06666666666666667,15
gpt2,2,short,15,6,10,8,0.9,0.875,0.9516129032258065,0.0,0.06666666666666667,15
gpt2,2,short,15,6,11,8,0.9,0.75,0.9290322580645162,0.625,0.7333333333333333,15
gpt2,2,short,15,6,0,16,0.1,0.875,0.957258064516129,0.875,0.9333333333333333,15
gpt2,2,short,15,6,1,16,0.1,0.5,0.8056451612903226,0.75,0.8666666666666667,15
gpt2,2,short,15,6,2,16,0.1,0.5,0.8338709677419355,0.875,0.9333333333333333,15
gpt2,2,short,15,6,3,16,0.1,1.0,0.9556451612903226,0.0,0.26666666666666666,15
gpt2,2,short,15,6,4,16,0.1,0.75,0.9491935483870968,0.0,0.26666666666666666,15
gpt2,2,short,15,6,5,16,0.1,0.625,0.8443548387096774,0.375,0.4,15
gpt2,2,short,15,6,6,16,0.1,0.625,0.896774193548387,0.75,0.8666666666666667,15
gpt2,2,short,15,6,7,16,0.1,0.5,0.8717741935483871,0.125,0.2,15
gpt2,2,short,15,6,8,16,0.1,0.875,0.867741935483871,0.125,0.2,15
gpt2,2,short,15,6,9,16,0.1,0.625,0.9048387096774193,0.125,0.2,15
gpt2,2,short,15,6,10,16,0.1,0.75,0.9733870967741935,0.0,0.13333333333333333,15
gpt2,2,short,15,6,11,16,0.1,0.75,0.8725806451612903,0.375,0.5333333333333333,15
gpt2,2,short,15,6,0,16,0.3,0.875,0.957258064516129,0.875,0.9333333333333333,15
gpt2,2,short,15,6,1,16,0.3,0.5,0.8056451612903226,0.75,0.8666666666666667,15
gpt2,2,short,15,6,2,16,0.3,0.5,0.8338709677419355,0.875,0.9333333333333333,15
gpt2,2,short,15,6,3,16,0.3,1.0,0.9556451612903226,0.0,0.26666666666666666,15
gpt2,2,short,15,6,4,16,0.3,0.75,0.9491935483870968,0.0,0.26666666666666666,15
gpt2,2,short,15,6,5,16,0.3,0.625,0.8443548387096774,0.375,0.4,15
gpt2,2,short,15,6,6,16,0.3,0.625,0.896774193548387,0.75,0.8666666666666667,15
gpt2,2,short,15,6,7,16,0.3,0.5,0.8717741935483871,0.125,0.2,15
gpt2,2,short,15,6,8,16,0.3,0.875,0.867741935483871,0.125,0.2,15
gpt2,2,short,15,6,9,16,0.3,0.625,0.9048387096774193,0.125,0.2,15
gpt2,2,short,15,6,10,16,0.3,0.75,0.9733870967741935,0.0,0.13333333333333333,15
gpt2,2,short,15,6,11,16,0.3,0.75,0.8725806451612903,0.375,0.5333333333333333,15
gpt2,2,short,15,6,0,16,0.5,0.875,0.957258064516129,0.875,0.9333333333333333,15
gpt2,2,short,15,6,1,16,0.5,0.5,0.8056451612903226,0.75,0.8666666666666667,15
gpt2,2,short,15,6,2,16,0.5,0.5,0.8338709677419355,0.875,0.9333333333333333,15
gpt2,2,short,15,6,3,16,0.5,1.0,0.9556451612903226,0.0,0.26666666666666666,15
gpt2,2,short,15,6,4,16,0.5,0.75,0.9491935483870968,0.0,0.26666666666666666,15
